project_ID,longitude,latitude,total_c_to_2012,count,agriculture__actual_potential_yield_gap__2000,socioeconomics__local_economic_activity__1995,socioeconomics__urban_areas__1995
87238100602,85.58333,27.0,311404,13,3.0,960.439208984,1.0
87238102762,85.58333,27.0,26306966.57,17,3.0,960.439208984,1.0
8723851221,85.58333,27.0,30999692.6,94,3.0,960.439208984,1.0
8723868198,85.58333,27.0,14521669.79,438,3.0,960.439208984,1.0
8723881993,85.58333,27.0,1225581.1,8,3.0,960.439208984,1.0
8723881994,85.58333,27.0,24517556.29,30,3.0,960.439208984,1.0
8723851221,85.55811,26.85679,30999692.6,94,3.0,960.439208984,2.0
8723881998,85.55811,26.85679,31319571.01,43,3.0,960.439208984,2.0
8723880636,86.0,27.25,135000,16,0.0,960.439575195,1.0
87238102762,86.0,27.25,26306966.57,17,0.0,960.439575195,1.0
87238113684,86.0,27.25,176797.77,4,0.0,960.439575195,1.0
8723851221,86.0,27.25,30999692.6,94,0.0,960.439575195,1.0
8723868198,86.0,27.25,14521669.79,438,0.0,960.439575195,1.0
8723881993,86.0,27.25,1225581.1,8,0.0,960.439575195,1.0
8723881998,86.0,27.25,31319571.01,43,0.0,960.439575195,1.0
872383040,85.1007,26.9505,65493674.66,1279,3.0,671.049804688,1.0
8723883662,85.1007,26.9505,276499945.57,3846,3.0,671.049804688,1.0
872383040,85.0074,27.2953,65493674.66,1279,3.0,960.439331055,1.0
8723883662,85.0074,27.2953,276499945.57,3846,3.0,960.439331055,1.0
8723883662,85.1136,26.8825,276499945.57,3846,4.0,671.049804688,1.0
8723883662,85.1489,27.0416,276499945.57,3846,3.0,960.439331055,1.0
872383040,85.0754,26.9825,65493674.66,1279,3.0,671.049804688,1.0
8723883662,85.0754,26.9825,276499945.57,3846,3.0,671.049804688,1.0
8723883662,85.131,27.0543,276499945.57,3846,3.0,960.439331055,1.0
87238100576,85.08333,27.08333,752800,85,3.0,960.439331055,1.0
87238100601,85.08333,27.08333,2427074,30,3.0,960.439331055,1.0
87238100602,85.08333,27.08333,311404,13,3.0,960.439331055,1.0
8723851221,85.08333,27.08333,30999692.6,94,3.0,960.439331055,1.0
8723868198,85.08333,27.08333,14521669.79,438,3.0,960.439331055,1.0
8723881994,85.08333,27.08333,24517556.29,30,3.0,960.439331055,1.0
8723881998,85.08333,27.08333,31319571.01,43,3.0,960.439331055,1.0
8723851221,85.00319,27.03301,30999692.6,94,3.0,960.439331055,2.0
8723881998,85.00319,27.03301,31319571.01,43,3.0,960.439331055,2.0
87238113680,84.43333,27.68333,213222.31,10,3.0,960.43963623,2.0
872381731,84.23333,27.58333,49834873.19,14,3.0,960.43963623,1.0
8723851434,84.16667,27.56667,756236.22,8,3.0,960.43963623,1.0
872383040,85.13546,27.5405,65493674.66,1279,3.0,960.439331055,1.0
8723868198,85.13546,27.5405,14521669.79,438,3.0,960.439331055,1.0
87238100577,85.03219,27.42839,877498.79,50,3.0,960.439331055,2.0
8723880636,85.25,27.41667,135000,16,3.0,960.439331055,1.0
87238100576,85.25,27.41667,752800,85,3.0,960.439331055,1.0
87238100577,85.25,27.41667,877498.79,50,3.0,960.439331055,1.0
87238100597,85.25,27.41667,1628324,21,3.0,960.439331055,1.0
87238101447,85.25,27.41667,178859501.28,309,3.0,960.439331055,1.0
87238113707,85.25,27.41667,115058.97,1,3.0,960.439331055,1.0
8723851221,85.25,27.41667,30999692.6,94,3.0,960.439331055,1.0
8723868198,85.25,27.41667,14521669.79,438,3.0,960.439331055,1.0
8723881994,85.25,27.41667,24517556.29,30,3.0,960.439331055,1.0
87238100577,84.87735,27.01043,877498.79,50,3.0,960.43963623,2.0
8723868184,84.87735,27.01043,8644148.77,28,3.0,960.43963623,2.0
8723881998,84.87735,27.01043,31319571.01,43,3.0,960.43963623,2.0
8723895305,84.87735,27.01043,2911057.62,9,3.0,960.43963623,2.0
8723880636,84.83333,27.33333,135000,16,3.0,960.43963623,1.0
87238100576,84.83333,27.33333,752800,85,3.0,960.43963623,1.0
87238100577,84.83333,27.33333,877498.79,50,3.0,960.43963623,1.0
87238100597,84.83333,27.33333,1628324,21,3.0,960.43963623,1.0
87238100601,84.83333,27.33333,2427074,30,3.0,960.43963623,1.0
87238100602,84.83333,27.33333,311404,13,3.0,960.43963623,1.0
8723868198,84.83333,27.33333,14521669.79,438,3.0,960.43963623,1.0
8723881994,84.83333,27.33333,24517556.29,30,3.0,960.43963623,1.0
8723881998,84.83333,27.33333,31319571.01,43,3.0,960.43963623,1.0
8723868184,84.91667,27.36667,8644148.77,28,3.0,960.43963623,1.0
8723851221,84.91667,27.36667,30999692.6,94,3.0,960.43963623,1.0
8723881998,85.26667,26.76667,31319571.01,43,3.0,671.049804688,2.0
8723868198,85.25,26.81667,14521669.79,438,3.0,671.049804688,1.0
8723880636,85.33333,27.0,135000,16,3.0,671.049804688,1.0
87238100576,85.33333,27.0,752800,85,3.0,671.049804688,1.0
87238100577,85.33333,27.0,877498.79,50,3.0,671.049804688,1.0
87238100601,85.33333,27.0,2427074,30,3.0,671.049804688,1.0
87238100602,85.33333,27.0,311404,13,3.0,671.049804688,1.0
87238102762,85.33333,27.0,26306966.57,17,3.0,671.049804688,1.0
87238102763,85.33333,27.0,977087.27,6,3.0,671.049804688,1.0
8723851221,85.33333,27.0,30999692.6,94,3.0,671.049804688,1.0
8723868198,85.33333,27.0,14521669.79,438,3.0,671.049804688,1.0
8723881994,85.33333,27.0,24517556.29,30,3.0,671.049804688,1.0
8723881998,85.33333,27.0,31319571.01,43,3.0,671.049804688,1.0
8723883795,87.08333,27.25,6652219.77,31,3.0,960.439453125,1.0
8723883795,87.55,27.15,6652219.77,31,3.0,960.439453125,1.0
8723868184,87.31667,27.15,8644148.77,28,3.0,960.439453125,1.0
87238100577,87.33333,27.0,877498.79,50,3.0,960.43927002,2.0
8723868198,87.33333,27.0,14521669.79,438,3.0,960.43927002,2.0
8723883795,87.33333,27.0,6652219.77,31,3.0,960.43927002,2.0
8723883662,87.4097,26.4344,276499945.57,3846,3.0,730.61932373,1.0
87238100576,87.5,26.66667,752800,85,3.0,960.43927002,1.0
87238100577,87.5,26.66667,877498.79,50,3.0,960.43927002,1.0
87238100597,87.5,26.66667,1628324,21,3.0,960.43927002,1.0
87238100601,87.5,26.66667,2427074,30,3.0,960.43927002,1.0
87238101433,87.5,26.66667,25170885.83,4,3.0,960.43927002,1.0
87238110550,87.5,26.66667,52481.84,40,3.0,960.43927002,1.0
87238120689,87.5,26.66667,1171649.19,10,3.0,960.43927002,1.0
8723851221,87.5,26.66667,30999692.6,94,3.0,960.43927002,1.0
8723868184,87.5,26.66667,8644148.77,28,3.0,960.43927002,1.0
8723868198,87.5,26.66667,14521669.79,438,3.0,960.43927002,1.0
8723881993,87.5,26.66667,1225581.1,8,3.0,960.43927002,1.0
8723881994,87.5,26.66667,24517556.29,30,3.0,960.43927002,1.0
8723881998,87.5,26.66667,31319571.01,43,3.0,960.43927002,1.0
8723883795,87.5,26.66667,6652219.77,31,3.0,960.43927002,1.0
8723851221,87.28337,26.4831,30999692.6,94,3.0,730.61932373,2.0
8723881998,87.28337,26.4831,31319571.01,43,3.0,730.61932373,2.0
8723892404,87.28337,26.4831,2967746,4,3.0,730.61932373,2.0
8723895305,87.28337,26.4831,2911057.62,9,3.0,730.61932373,2.0
8723851221,87.37237,26.61068,30999692.6,94,3.0,960.43927002,1.0
87238100597,87.33333,27.58333,1628324,21,0.0,960.439453125,1.0
8723883795,87.33333,27.58333,6652219.77,31,0.0,960.439453125,1.0
8723851221,87.28355,26.81248,30999692.6,94,3.0,960.43927002,2.0
8723895305,87.28355,26.81248,2911057.62,9,3.0,960.43927002,2.0
87238100578,87.16667,26.66667,846939.14,4,3.0,960.43927002,1.0
8723880636,87.16667,26.66667,135000,16,3.0,960.43927002,1.0
87238100576,87.16667,26.66667,752800,85,3.0,960.43927002,1.0
87238100577,87.16667,26.66667,877498.79,50,3.0,960.43927002,1.0
87238100597,87.16667,26.66667,1628324,21,3.0,960.43927002,1.0
87238102762,87.16667,26.66667,26306966.57,17,3.0,960.43927002,1.0
872381133118,87.16667,26.66667,35820.05,25,3.0,960.43927002,1.0
872381133232,87.16667,26.66667,180012.04,3,3.0,960.43927002,1.0
87238113682,87.16667,26.66667,229913.96,9,3.0,960.43927002,1.0
87238113684,87.16667,26.66667,176797.77,4,3.0,960.43927002,1.0
87238113685,87.16667,26.66667,54570.82,2,3.0,960.43927002,1.0
87238120688,87.16667,26.66667,6177674.43,4,3.0,960.43927002,1.0
87238120689,87.16667,26.66667,1171649.19,10,3.0,960.43927002,1.0
8723851221,87.16667,26.66667,30999692.6,94,3.0,960.43927002,1.0
8723868184,87.16667,26.66667,8644148.77,28,3.0,960.43927002,1.0
8723868198,87.16667,26.66667,14521669.79,438,3.0,960.43927002,1.0
8723881994,87.16667,26.66667,24517556.29,30,3.0,960.43927002,1.0
8723883795,87.16667,26.66667,6652219.77,31,3.0,960.43927002,1.0
87238100576,87.28333,26.66667,752800,85,3.0,960.43927002,2.0
872381133232,87.28333,26.66667,180012.04,3,3.0,960.43927002,2.0
87238113682,87.28333,26.66667,229913.96,9,3.0,960.43927002,2.0
87238113684,87.28333,26.66667,176797.77,4,3.0,960.43927002,2.0
8723851221,87.28333,26.66667,30999692.6,94,3.0,960.43927002,2.0
8723868184,87.92824,26.90943,8644148.77,28,3.0,960.43927002,2.0
87238100577,87.91667,26.91667,877498.79,50,3.0,960.43927002,1.0
87238113682,87.91667,26.91667,229913.96,9,3.0,960.43927002,1.0
8723868184,87.91667,26.91667,8644148.77,28,3.0,960.43927002,1.0
8723868198,87.91667,26.91667,14521669.79,438,3.0,960.43927002,1.0
8723883795,87.91667,26.91667,6652219.77,31,3.0,960.43927002,1.0
87238113490,87.98125,27.01495,130000,33,3.0,960.439453125,1.0
8723868198,87.98125,27.01495,14521669.79,438,3.0,960.439453125,1.0
87238100576,87.91667,26.58333,752800,85,3.0,960.43927002,1.0
87238100577,87.91667,26.58333,877498.79,50,3.0,960.43927002,1.0
87238100597,87.91667,26.58333,1628324,21,3.0,960.43927002,1.0
87238101433,87.91667,26.58333,25170885.83,4,3.0,960.43927002,1.0
87238113682,87.91667,26.58333,229913.96,9,3.0,960.43927002,1.0
87238119532,87.91667,26.58333,107608.34,1,3.0,960.43927002,1.0
8723851221,87.91667,26.58333,30999692.6,94,3.0,960.43927002,1.0
8723868184,87.91667,26.58333,8644148.77,28,3.0,960.43927002,1.0
8723868198,87.91667,26.58333,14521669.79,438,3.0,960.43927002,1.0
8723881994,87.91667,26.58333,24517556.29,30,3.0,960.43927002,1.0
8723881998,87.91667,26.58333,31319571.01,43,3.0,960.43927002,1.0
8723892404,87.91667,26.58333,2967746,4,3.0,960.43927002,1.0
8723895305,88.09436,26.54404,2911057.62,9,4.0,2186.47827148,2.0
87238100599,87.76915,27.14458,789000,192,3.0,960.439453125,1.0
872381731,87.76915,27.14458,49834873.19,14,3.0,960.439453125,1.0
8723868198,87.76915,27.14458,14521669.79,438,3.0,960.439453125,1.0
8723868184,87.88333,27.18333,8644148.77,28,3.0,960.439453125,1.0
87238100596,87.83333,27.16667,5148313,199,3.0,960.439453125,1.0
87238100599,87.83333,27.16667,789000,192,3.0,960.439453125,1.0
87238100601,87.83333,27.16667,2427074,30,3.0,960.439453125,1.0
8723851438,87.83333,27.16667,1783603.02,10,3.0,960.439453125,1.0
8723868198,87.83333,27.16667,14521669.79,438,3.0,960.439453125,1.0
